"date","close","volume","open","high","low"
"2018/01/09","88.2200","19466220.0000","88.6500","88.7272","87.8600"
"2018/01/08","88.2800","22110230.0000","88.2000","88.5800","87.6046"
"2018/01/05","88.1900","23400070.0000","87.6600","88.4100","87.4300"
"2018/01/04","87.1100","21904860.0000","86.5900","87.6600","86.5700"
"2018/01/03","86.3500","25979960.0000","86.0550","86.5100","85.9700"
"2018/01/02","85.9500","22122680.0000","86.1250","86.3100","85.5000"
"2017/12/29","85.5400","18547840.0000","85.6300","86.0500","85.5000"
"2017/12/28","85.7200","10589110.0000","85.9000","85.9300","85.5500"
"2017/12/27","85.7100","14662250.0000","85.6500","85.9800","85.2150"
"2017/12/26","85.4000","9883700.0000","85.3100","85.5346","85.0300"
"2017/12/22","85.5100","14071140.0000","85.4000","85.6300","84.9200"
"2017/12/21","85.5000","17939970.0000","86.0500","86.1000","85.4000"
"2017/12/20","85.5200","23584190.0000","86.2000","86.3000","84.7100"
"2017/12/19","85.8300","23339920.0000","86.3500","86.3500","85.2700"
"2017/12/18","86.3800","22278960.0000","87.1200","87.4999","86.2300"
"2017/12/15","86.8500","53921240.0000","85.2600","87.0900","84.8800"
"2017/12/14","84.6900","19302690.0000","85.4300","85.8739","84.5300"
"2017/12/13","85.3500","21708830.0000","85.7400","86.0000","85.1700"
"2017/12/12","85.5800","23821210.0000","85.3100","86.0500","85.0800"
"2017/12/11","85.2300","21446720.0000","84.2900","85.3700","84.1200"
"2017/12/08","84.1600","24027610.0000","83.6300","84.5800","83.3300"
"2017/12/07","82.4900","23170300.0000","82.5400","82.8000","82.0000"
"2017/12/06","82.7800","24876890.0000","81.5500","83.1400","81.4300"
"2017/12/05","81.5900","26144410.0000","81.3400","82.6800","80.9801"
"2017/12/04","81.0800","39084990.0000","84.4200","84.4299","80.7000"
"2017/12/01","84.2600","29387350.0000","83.6000","84.8100","83.2200"
"2017/11/30","84.1700","32998560.0000","83.5100","84.5200","83.3400"
"2017/11/29","83.3400","27358660.0000","84.7100","84.9172","83.1750"
"2017/11/28","84.8800","21897340.0000","84.0700","85.0600","84.0200"
"2017/11/27","83.8700","17721740.0000","83.3100","83.9800","83.3000"
"2017/11/24","83.2600","7425603.0000","83.0100","83.4300","82.7800"
"2017/11/22","83.1100","20550600.0000","83.8300","83.9000","83.0400"
"2017/11/21","83.7200","21195610.0000","82.7400","83.8400","82.7400"
"2017/11/20","82.5300","16128540.0000","82.4000","82.5900","82.2500"
"2017/11/17","82.4000","22075340.0000","83.1200","83.1200","82.2400"
"2017/11/16","83.2000","20957350.0000","83.1000","83.4200","82.9400"
"2017/11/15","82.9800","19337370.0000","83.4700","83.6900","82.6900"
"2017/11/14","84.0500","18759800.0000","83.5000","84.1000","82.9800"
"2017/11/13","83.9300","14185670.0000","83.6600","83.9400","83.4600"
"2017/11/10","83.8700","19395240.0000","83.7900","84.0950","83.2300"
"2017/11/09","84.0900","21174120.0000","84.1100","84.2700","82.9000"
"2017/11/08","84.5600","18027540.0000","84.1400","84.6100","83.8300"
"2017/11/07","84.2700","17927430.0000","84.7700","84.9000","83.9300"
"2017/11/06","84.4700","19852030.0000","84.2000","84.7000","84.0825"
"2017/11/03","84.1400","17629140.0000","84.0800","84.5400","83.4000"
"2017/11/02","84.0500","23980410.0000","83.3500","84.4600","83.1200"
"2017/11/01","83.1800","22278730.0000","83.6800","83.7600","82.8800"
"2017/10/31","83.1800","26949400.0000","84.3600","84.3600","83.1100"
"2017/10/30","83.8900","31749180.0000","83.7000","84.3250","83.1050"
"2017/10/27","83.8100","71022110.0000","84.3700","86.2000","83.6100"
"2017/10/26","78.7600","31527350.0000","79.2000","79.4200","78.7500"
"2017/10/25","78.6300","20377380.0000","78.5800","79.1000","78.0100"
"2017/10/24","78.8600","17353840.0000","78.9000","79.2000","78.4600"
"2017/10/23","78.8300","20609800.0000","78.9900","79.3400","78.7600"
"2017/10/20","78.8100","22851290.0000","78.3200","78.9700","78.2200"
"2017/10/19","77.9100","15080780.0000","77.5700","77.9300","77.3500"
"2017/10/18","77.6100","13288960.0000","77.6700","77.8500","77.3700"
"2017/10/17","77.5900","16072320.0000","77.4700","77.6200","77.2500"
"2017/10/16","77.6500","12361880.0000","77.4200","77.8100","77.3500"
"2017/10/13","77.4900","15319310.0000","77.5900","77.8700","77.2900"
"2017/10/12","77.1200","17268390.0000","76.4900","77.2900","76.3700"
"2017/10/11","76.4200","15378030.0000","76.3600","76.4600","75.9500"
"2017/10/10","76.2900","13939430.0000","76.3300","76.6300","76.1400"
"2017/10/09","76.2900","11386390.0000","75.9700","76.5500","75.8600"
"2017/10/06","76.0000","13946480.0000","75.6700","76.0300","75.5400"
"2017/10/05","75.9700","21176990.0000","75.2200","76.1200","74.9600"
"2017/10/04","74.6900","13295060.0000","74.0000","74.7200","73.7100"
"2017/10/03","74.2600","12186560.0000","74.6700","74.8800","74.1950"
"2017/10/02","74.6100","15296380.0000","74.7100","75.0100","74.2950"
"2017/09/29","74.4900","16989330.0000","73.9400","74.5350","73.8800"
"2017/09/28","73.8700","10879150.0000","73.5400","73.9700","73.3100"
"2017/09/27","73.8500","19487260.0000","73.5500","74.1700","73.1700"
"2017/09/26","73.2600","17270990.0000","73.6700","73.8100","72.9900"
"2017/09/25","73.2600","24131960.0000","74.0900","74.2500","72.9200"
"2017/09/22","74.4100","14095440.0000","73.9900","74.5100","73.8500"
"2017/09/21","74.2100","19172840.0000","75.1100","75.2400","74.1100"
"2017/09/20","74.9400","20789800.0000","75.3500","75.5500","74.3100"
"2017/09/19","75.4400","15769510.0000","75.2100","75.7100","75.0100"
"2017/09/18","75.1600","23305610.0000","75.2300","75.9700","75.0400"
"2017/09/15","75.3100","38515230.0000","74.8300","75.3900","74.0700"
"2017/09/14","74.7700","15695470.0000","75.0000","75.4900","74.5200"
"2017/09/13","75.2100","13353930.0000","74.9300","75.2300","74.5500"
"2017/09/12","74.6800","14387100.0000","74.7600","75.2400","74.3700"
"2017/09/11","74.7600","17900360.0000","74.3100","74.9450","74.3100"
"2017/09/08","73.9800","14703700.0000","74.3300","74.4400","73.8400"
"2017/09/07","74.3400","17468290.0000","73.6800","74.6000","73.6000"
"2017/09/06","73.4000","16525320.0000","73.7400","74.0400","73.3500"
"2017/09/05","73.6100","22234340.0000","73.3400","73.8900","72.9800"
"2017/09/01","73.9400","21713620.0000","74.7100","74.7400","73.6400"
"2017/08/31","74.7700","27645380.0000","74.0300","74.9600","73.8000"
"2017/08/30","74.0100","16892790.0000","73.0100","74.2099","72.8293"
"2017/08/29","73.0500","11470410.0000","72.2500","73.1600","72.0500"
"2017/08/28","72.8300","14558700.0000","73.0600","73.0900","72.5500"
"2017/08/25","72.8200","12790300.0000","72.8600","73.3500","72.4800"
"2017/08/24","72.6900","17097240.0000","72.7400","72.8600","72.0700"
"2017/08/23","72.7200","13758650.0000","72.9600","73.1500","72.5300"
"2017/08/22","73.1600","14333220.0000","72.3500","73.2400","72.3500"
"2017/08/21","72.1500","17698800.0000","72.4700","72.4800","71.7000"
"2017/08/18","72.4900","18760830.0000","72.2700","72.8400","71.9300"
"2017/08/17","72.4000","22450130.0000","73.5800","73.8700","72.4000"
"2017/08/16","73.6500","18146300.0000","73.3400","74.1000","73.1700"
"2017/08/15","73.2200","19174140.0000","73.5900","73.5900","73.0400"
"2017/08/14","73.5900","20079920.0000","73.0600","73.7200","72.9500"
"2017/08/11","72.5000","21429130.0000","71.6100","72.7000","71.2800"
"2017/08/10","71.4100","23882090.0000","71.9000","72.1900","71.3500"
"2017/08/09","72.4700","22208930.0000","72.2500","72.5100","72.0500"
"2017/08/08","72.7900","22029970.0000","72.0900","73.1300","71.7500"
"2017/08/07","72.4000","18703680.0000","72.8000","72.9000","72.2600"
"2017/08/04","72.6800","22578340.0000","72.4000","73.0400","72.2400"
"2017/08/03","72.1500","18203460.0000","72.1900","72.4400","71.8450"
"2017/08/02","72.2600","26487360.0000","72.5500","72.5600","71.4450"
"2017/08/01","72.5800","20755590.0000","73.1000","73.4200","72.4900"
"2017/07/31","72.7000","23546300.0000","73.3000","73.4400","72.4100"
"2017/07/28","73.0400","17800810.0000","72.6700","73.3100","72.5400"
"2017/07/27","73.1600","35803280.0000","73.7600","74.4200","72.3200"
"2017/07/26","74.0500","16074960.0000","74.3400","74.3800","73.8100"
"2017/07/25","74.1900","21934340.0000","73.8000","74.3100","73.5000"
"2017/07/24","73.6000","21227590.0000","73.5300","73.7500","73.1300"
"2017/07/21","73.7900","46301020.0000","73.4500","74.2900","73.1700"
"2017/07/20","74.2200","39459200.0000","74.1800","74.3000","73.2800"
"2017/07/19","73.8600","22071360.0000","73.5000","74.0400","73.4500"
"2017/07/18","73.3000","26356400.0000","73.0900","73.3900","72.6600"
"2017/07/17","73.3500","21776670.0000","72.8000","73.4500","72.7200"
"2017/07/14","72.7800","25780260.0000","72.2400","73.2700","71.9600"
"2017/07/13","71.7700","20267570.0000","71.5000","72.0399","71.3100"
"2017/07/12","71.1500","17747470.0000","70.6900","71.2800","70.5500"
"2017/07/11","69.9900","17459190.0000","70.0000","70.6800","69.7500"
"2017/07/10","69.9800","15006190.0000","69.4600","70.2500","69.2000"
"2017/07/07","69.4600","15910410.0000","68.7000","69.8400","68.7000"
"2017/07/06","68.5700","21108330.0000","68.2700","68.7800","68.1200"
"2017/07/05","69.0800","21164570.0000","68.2550","69.4400","68.2200"
"2017/07/03","68.1700","16165540.0000","69.3300","69.6000","68.0200"
"2017/06/30","68.9300","24094240.0000","68.7800","69.3800","68.7400"
"2017/06/29","68.4900","28898600.0000","69.3800","69.4900","68.0900"
"2017/06/28","69.8000","25802760.0000","69.2100","69.8410","68.7900"
"2017/06/27","69.2100","25214000.0000","70.1100","70.1800","69.1800"
"2017/06/26","70.5300","19508480.0000","71.4000","71.7100","70.4450"
"2017/06/23","71.2100","27071300.0000","70.0900","71.2500","69.9200"
"2017/06/22","70.2600","22602120.0000","70.5400","70.5900","69.7100"
"2017/06/21","70.2700","19681370.0000","70.2100","70.6200","69.9400"
"2017/06/20","69.9100","21509280.0000","70.8200","70.8700","69.8700"
"2017/06/19","70.8700","23309860.0000","70.5000","70.9450","70.3500"
"2017/06/16","70.0000","48278130.0000","69.7300","70.0252","69.2200"
"2017/06/15","69.9000","26006180.0000","69.2700","70.2100","68.8000"
"2017/06/14","70.2700","25483760.0000","70.9100","71.1000","69.4300"
"2017/06/13","70.6500","25254650.0000","70.0200","70.8200","69.9600"
"2017/06/12","69.7800","47720550.0000","69.2500","69.9400","68.1300"
"2017/06/09","70.3200","49143030.0000","72.0350","72.0800","68.5900"
"2017/06/08","71.9500","24460980.0000","72.5100","72.5200","71.5000"
"2017/06/07","72.3900","22282420.0000","72.6350","72.7700","71.9500"
"2017/06/06","72.5200","31506590.0000","72.3000","72.6200","72.2700"
"2017/06/05","72.2800","33303010.0000","71.9700","72.8900","71.8100"
"2017/06/02","71.7600","34637860.0000","70.4400","71.8600","70.2400"
"2017/06/01","70.1000","21538070.0000","70.2400","70.6100","69.4510"
"2017/05/31","69.8400","30445790.0000","70.5300","70.7400","69.8100"
"2017/05/30","70.4100","17057170.0000","69.7900","70.4100","69.7700"
"2017/05/26","69.9600","19716360.0000","69.8000","70.2200","69.5200"
"2017/05/25","69.6200","21838800.0000","68.9700","69.8800","68.9100"
"2017/05/24","68.7700","14665710.0000","68.8700","68.8800","68.4500"
"2017/05/23","68.6800","15423430.0000","68.7200","68.7500","68.3800"
"2017/05/22","68.4500","16216010.0000","67.8900","68.5000","67.5000"
"2017/05/19","67.6900","26905730.0000","67.5000","68.0950","67.4300"
"2017/05/18","67.7100","25184940.0000","67.4000","68.1300","67.1400"
"2017/05/17","67.4800","30494870.0000","68.8900","69.1000","67.4300"
"2017/05/16","69.4100","34936100.0000","68.2300","69.4400","68.1600"
"2017/05/15","68.4300","30954130.0000","68.1400","68.4800","67.5700"
"2017/05/12","68.3800","18700160.0000","68.6100","68.6100","68.0400"
"2017/05/11","68.4600","28771250.0000","68.3600","68.7300","68.1200"
"2017/05/10","69.3100","17934310.0000","68.9900","69.5600","68.9200"
"2017/05/09","69.0400","22442280.0000","68.8600","69.2800","68.6800"
"2017/05/08","68.9400","18553900.0000","68.9700","69.0500","68.4200"
"2017/05/05","69.0000","19037540.0000","68.9000","69.0300","68.4850"
"2017/05/04","68.8100","21684030.0000","69.0300","69.0800","68.6400"
"2017/05/03","69.0800","28901660.0000","69.3800","69.3800","68.7100"
"2017/05/02","69.3000","23528160.0000","69.7100","69.7100","69.1300"
"2017/05/01","69.4100","31902530.0000","68.6800","69.5500","68.5000"
"2017/04/28","68.4600","39431920.0000","68.9100","69.1400","67.6900"
"2017/04/27","68.2700","34301810.0000","68.1500","68.3800","67.5800"
"2017/04/26","67.8300","26132990.0000","68.0800","68.3100","67.6200"
"2017/04/25","67.9200","30186690.0000","67.9000","68.0400","67.6000"
"2017/04/24","67.5300","29721350.0000","67.4800","67.6600","67.1000"
"2017/04/21","66.4000","32507090.0000","65.6700","66.7000","65.4500"
"2017/04/20","65.5000","22298340.0000","65.4600","65.7500","65.1400"
"2017/04/19","65.0400","26983430.0000","65.6500","65.7500","64.8900"
"2017/04/18","65.3900","15145300.0000","65.3300","65.7100","65.1600"
"2017/04/17","65.4800","16664820.0000","65.0400","65.4900","65.0100"
"2017/04/13","64.9500","17875510.0000","65.2900","65.8600","64.9500"
"2017/04/12","65.2300","17107430.0000","65.4200","65.5100","65.1100"
"2017/04/11","65.4800","18783560.0000","65.6000","65.6100","64.8500"
"2017/04/10","65.5300","17951970.0000","65.6100","65.8200","65.3600"
"2017/04/07","65.6800","14089430.0000","65.8500","65.9600","65.4400"
"2017/04/06","65.7300","18074330.0000","65.6000","66.0550","65.4800"
"2017/04/05","65.5600","21418530.0000","66.3000","66.3500","65.4443"
"2017/04/04","65.7300","12988620.0000","65.3900","65.8100","65.2800"
"2017/04/03","65.5500","20362440.0000","65.8100","65.9400","65.1900"
"2017/03/31","65.8600","21037270.0000","65.6500","66.1900","65.4500"
"2017/03/30","65.7100","15109580.0000","65.4200","65.9800","65.3600"
"2017/03/29","65.4700","13613870.0000","65.1200","65.5000","64.9475"
"2017/03/28","65.2900","20066100.0000","64.9600","65.4700","64.6500"
"2017/03/27","65.1000","18555230.0000","64.6300","65.2200","64.3500"
"2017/03/24","64.9800","22616680.0000","65.1200","65.4500","64.7600"
"2017/03/23","64.8700","19267040.0000","64.9400","65.2350","64.7650"
"2017/03/22","65.0300","20635780.0000","64.1200","65.1400","64.1200"
"2017/03/21","64.2100","26607950.0000","65.1900","65.5000","64.1300"
"2017/03/20","64.9300","14273670.0000","64.9100","65.1750","64.7200"
"2017/03/17","64.8700","49077080.0000","64.9100","65.2400","64.6800"
"2017/03/16","64.6400","20638340.0000","64.7500","64.7600","64.3000"
"2017/03/15","64.7500","24819560.0000","64.5500","64.9200","64.2500"
"2017/03/14","64.4100","14280080.0000","64.5300","64.5500","64.1500"
"2017/03/13","64.7100","19558920.0000","65.0100","65.1950","64.5700"
"2017/03/10","64.9300","19531290.0000","65.1100","65.2600","64.7500"
"2017/03/09","64.7300","19841220.0000","65.1900","65.2000","64.4800"
"2017/03/08","64.9900","21510490.0000","64.2600","65.0850","64.2500"
"2017/03/07","64.4000","18507840.0000","64.1900","64.7750","64.1900"
"2017/03/06","64.2700","17536510.0000","63.9700","64.5600","63.8100"
"2017/03/03","64.2500","18138220.0000","63.9900","64.2800","63.6200"
"2017/03/02","64.0100","24523130.0000","64.6900","64.7500","63.8800"
"2017/03/01","64.9400","26911390.0000","64.1300","64.9900","64.0218"
