"date","close","volume","open","high","low"
"2017/11/29","1161.2700","9242181.0000","1194.8000","1194.8000","1145.1900"
"2017/11/28","1193.6000","4548064.0000","1204.8800","1205.3400","1188.5210"
"2017/11/27","1195.8300","6718385.0000","1202.6600","1213.4100","1191.1500"
"2017/11/24","1186.0000","3528011.0000","1160.7000","1186.8400","1160.7000"
"2017/11/22","1156.1600","3549453.0000","1141.0000","1160.2700","1141.0000"
"2017/11/21","1139.4900","2461416.0000","1132.8600","1140.0000","1128.2000"
"2017/11/20","1126.3100","2146183.0000","1129.7700","1133.4200","1122.5500"
"2017/11/17","1129.8800","2360174.0000","1138.2800","1138.8000","1125.8101"
"2017/11/16","1137.2900","2210454.0000","1130.1600","1138.1600","1130.0500"
"2017/11/15","1126.6900","3917182.0000","1127.0100","1131.7500","1121.6300"
"2017/11/14","1136.8400","3136307.0000","1130.1100","1138.0000","1123.8900"
"2017/11/13","1129.1700","2913376.0000","1123.0000","1139.9000","1122.3400"
"2017/11/10","1125.3500","2178670.0000","1126.1000","1131.7500","1124.0600"
"2017/11/09","1129.1300","3729458.0000","1125.9600","1129.6209","1115.7700"
"2017/11/08","1132.8800","2575956.0000","1122.8200","1135.5400","1119.1100"
"2017/11/07","1123.1700","2684125.0000","1124.7400","1130.6000","1117.5000"
"2017/11/06","1120.6600","3331032.0000","1109.1500","1125.4100","1108.7700"
"2017/11/03","1111.6000","3739141.0000","1091.1500","1112.6800","1088.5200"
"2017/11/02","1094.2200","3683447.0000","1097.8100","1101.9350","1086.8691"
"2017/11/01","1103.6800","3743189.0000","1105.4000","1108.9700","1096.7400"
"2017/10/31","1105.2800","3474886.0000","1109.0000","1110.5400","1101.1201"
"2017/10/30","1110.8500","6608244.0000","1095.0100","1122.7900","1093.5600"
"2017/10/27","1100.9500","16547950.0000","1058.1400","1105.5800","1050.5500"
"2017/10/26","972.4300","5392856.0000","980.3300","982.9000","968.5500"
"2017/10/25","972.9100","3029395.0000","978.0000","984.4400","966.2400"
"2017/10/24","975.9000","2713262.0000","969.0000","979.8500","965.0000"
"2017/10/23","966.3000","3482123.0000","986.7300","986.7750","962.5000"
"2017/10/20","982.9100","2343556.0000","993.5300","994.6200","982.0000"
"2017/10/19","986.6100","3084459.0000","990.0000","991.0500","980.2400"
"2017/10/18","997.0000","2496848.0000","1009.2700","1022.3100","996.5500"
"2017/10/17","1009.1300","2318762.0000","1005.5900","1011.4699","1004.3800"
"2017/10/16","1006.3400","2004816.0000","1008.4400","1009.5717","1001.0400"
"2017/10/13","1002.9400","2429175.0000","1007.0000","1007.7700","1001.0300"
"2017/10/12","1000.9300","4083076.0000","996.8100","1008.4400","992.4000"
"2017/10/11","995.0000","2335062.0000","991.2700","995.5000","986.6950"
"2017/10/10","987.2000","3082929.0000","996.6700","997.9500","980.0990"
"2017/10/09","990.9900","2936073.0000","993.2400","998.5000","987.5000"
"2017/10/06","989.5800","3747408.0000","975.6400","995.7500","975.6400"
"2017/10/05","980.8500","3220080.0000","970.0000","981.5100","969.6400"
"2017/10/04","965.4500","2518509.0000","954.2100","967.7900","954.0500"
"2017/10/03","957.1000","2664290.0000","958.0000","963.6900","950.3700"
"2017/10/02","959.1900","2425585.0000","964.0000","967.3050","952.1201"
"2017/09/29","961.3500","2509194.0000","960.1100","964.8300","958.3750"
"2017/09/28","956.4000","2521285.0000","951.8600","959.7000","950.1010"
"2017/09/27","950.8700","3145310.0000","948.0000","955.3000","943.3000"
"2017/09/26","938.6000","3504345.0000","945.4900","948.6300","931.7500"
"2017/09/25","939.7900","5115097.0000","949.3100","949.4200","932.8900"
"2017/09/22","955.1000","2629433.0000","961.0100","965.6100","954.4200"
"2017/09/21","964.6500","2276374.0000","971.3100","971.7000","962.0200"
"2017/09/20","973.2100","2752256.0000","971.7900","974.8100","962.1626"
"2017/09/19","969.8600","2629721.0000","977.2500","978.2400","967.4600"
"2017/09/18","974.1900","3400701.0000","990.4000","992.7922","968.1700"
"2017/09/15","986.7900","3749512.0000","993.0100","996.2500","984.0300"
"2017/09/14","992.2100","3899558.0000","996.8000","998.5600","987.7400"
"2017/09/13","999.6000","3360247.0000","983.9700","1000.0000","979.4200"
"2017/09/12","982.5800","2475557.0000","983.2700","984.6718","975.5170"
"2017/09/11","977.9600","2171998.0000","974.4600","981.9400","974.2200"
"2017/09/08","965.9000","2589038.0000","979.1000","979.8800","963.4700"
"2017/09/07","979.4700","2562517.0000","974.0000","980.5900","972.5500"
"2017/09/06","967.8000","2125371.0000","968.3200","971.8400","960.6000"
"2017/09/05","965.2700","2996501.0000","975.4000","976.7699","960.3700"
"2017/09/01","978.2500","2533779.0000","984.2000","984.5000","976.8750"
"2017/08/31","980.6000","3314687.0000","974.7000","981.0000","972.7600"
"2017/08/30","967.5900","2897969.0000","958.4400","969.4100","956.9062"
"2017/08/29","954.0600","2871568.0000","940.0000","956.0000","936.3300"
"2017/08/28","946.0200","2576456.0000","946.5400","953.0000","942.2500"
"2017/08/25","945.2600","3316602.0000","956.0000","957.6210","944.1000"
"2017/08/24","952.4500","5186993.0000","957.4200","959.0000","941.1400"
"2017/08/23","958.0000","2642936.0000","959.3800","962.0000","954.2000"
"2017/08/22","966.9000","2745796.0000","955.5200","967.9300","955.4950"
"2017/08/21","953.2900","3156891.0000","957.5700","961.2000","945.4600"
"2017/08/18","958.4700","3275276.0000","961.4000","965.4300","954.6500"
"2017/08/17","960.5700","3456073.0000","977.8400","977.8400","960.3200"
"2017/08/16","978.1800","3125408.0000","981.6500","986.4605","973.2200"
"2017/08/15","982.7400","2544452.0000","988.9000","991.7400","982.0000"
"2017/08/14","983.3000","3168461.0000","978.4100","985.5000","976.1900"
"2017/08/11","967.9900","3464615.0000","960.0000","970.3900","951.3800"
"2017/08/10","956.9200","5600182.0000","976.2950","979.8600","954.6800"
"2017/08/09","982.0100","3568120.0000","982.6000","988.0000","975.2700"
"2017/08/08","989.8400","2886062.0000","994.3500","996.2800","985.7900"
"2017/08/07","992.2700","2670187.0000","990.6500","995.0000","987.1400"
"2017/08/04","987.5800","2726739.0000","989.6800","991.6720","982.0000"
"2017/08/03","986.9200","3252699.0000","999.4700","999.5000","984.5900"
"2017/08/02","995.8900","4061270.0000","1001.7700","1003.2100","981.7300"
"2017/08/01","996.1900","4527979.0000","996.1100","1006.4000","991.5800"
"2017/07/31","987.7800","7326177.0000","1019.0500","1019.0500","987.0200"
"2017/07/28","1020.0400","7674669.0000","1012.1400","1032.8500","1001.0000"
"2017/07/27","1046.0000","10830380.0000","1069.5500","1083.3100","1040.1800"
"2017/07/26","1052.8000","2881423.0000","1043.2000","1053.2000","1043.2000"
"2017/07/25","1039.8700","2444862.0000","1038.0500","1043.3346","1032.4800"
"2017/07/24","1038.9500","3277624.0000","1028.3400","1043.0100","1027.4279"
"2017/07/21","1025.6700","2726844.0000","1021.2800","1026.1000","1011.0000"
"2017/07/20","1028.7000","3074300.0000","1031.5900","1034.9700","1022.5150"
"2017/07/19","1026.8700","2955263.0000","1025.0000","1031.5900","1022.5000"
"2017/07/18","1024.4500","4002293.0000","1006.0000","1026.0300","1004.0000"
"2017/07/17","1010.0400","3685206.0000","1004.6900","1014.7500","1003.8100"
"2017/07/14","1001.8100","2100941.0000","1002.4000","1004.4500","996.8900"
"2017/07/13","1000.6300","2877854.0000","1004.6200","1006.8800","995.9000"
"2017/07/12","1006.5100","3605227.0000","1000.6500","1008.5500","998.1000"
"2017/07/11","994.1300","2978422.0000","993.0000","995.9900","983.7200"
"2017/07/10","996.4700","3515968.0000","985.0000","999.4392","983.5000"
"2017/07/07","978.7600","2589778.0000","969.5500","980.1100","969.1400"
"2017/07/06","965.1400","3257432.0000","964.6600","974.4000","959.0200"
"2017/07/05","971.4000","3648765.0000","961.5300","975.0000","955.2500"
"2017/07/03","953.6600","2909108.0000","972.7900","974.4900","951.0001"
"2017/06/30","968.0000","3383436.0000","980.1200","983.4700","967.6100"
"2017/06/29","975.9300","4295828.0000","979.0000","987.5600","965.2500"
"2017/06/28","990.3300","3721937.0000","978.5500","990.6800","969.2100"
"2017/06/27","976.7800","3759865.0000","990.6900","998.8000","976.0000"
"2017/06/26","993.9800","3382126.0000","1008.5000","1009.8000","992.0000"
"2017/06/23","1003.7400","2876508.0000","1002.5400","1004.6200","998.0200"
"2017/06/22","1001.3000","2249784.0000","1002.2300","1006.9599","997.2000"
"2017/06/21","1002.2300","2916743.0000","998.7000","1002.7200","992.6518"
"2017/06/20","992.5900","4069195.0000","998.0000","1004.8800","992.0200"
"2017/06/19","995.1700","5019791.0000","1017.0000","1017.0000","989.9000"
"2017/06/16","987.7100","11439080.0000","996.0000","999.7500","982.0000"
"2017/06/15","964.1700","5230302.0000","958.7000","965.7300","950.8600"
"2017/06/14","976.4700","3965444.0000","988.5900","990.3400","966.7100"
"2017/06/13","980.7900","4569183.0000","977.9900","984.5000","966.1000"
"2017/06/12","964.9100","9437061.0000","967.0000","975.9500","945.0000"
"2017/06/09","978.3100","7634038.0000","1012.5000","1012.9900","927.0000"
"2017/06/08","1010.2700","2756796.0000","1012.0600","1013.6100","1006.1100"
"2017/06/07","1010.0700","2818880.0000","1005.9500","1010.2490","1002.0000"
"2017/06/06","1003.0000","3341855.0000","1012.0000","1016.5000","1001.2500"
"2017/06/05","1011.3400","2717283.0000","1007.2300","1013.2100","1003.5100"
"2017/06/02","1006.7300","3749489.0000","998.9900","1008.4800","995.6700"
"2017/06/01","995.9500","2451407.0000","998.5900","998.9900","991.3700"
"2017/05/31","994.6200","3913721.0000","1000.0000","1000.1200","982.1600"
"2017/05/30","996.7000","3256230.0000","996.5100","1001.2000","995.5200"
"2017/05/26","995.7800","3462132.0000","995.0000","998.6500","989.2491"
"2017/05/25","993.3800","4817312.0000","984.8500","999.0000","982.1100"
"2017/05/24","980.3500","2455977.0000","976.0000","981.0000","970.2300"
"2017/05/23","971.5400","2412406.0000","975.0200","975.2000","966.8500"
"2017/05/22","970.6700","2631854.0000","964.0000","971.3800","962.9000"
"2017/05/19","959.8400","3967552.0000","962.8400","968.9200","959.7200"
"2017/05/18","958.4900","3898729.0000","944.8000","962.7500","944.7600"
"2017/05/17","944.7600","5129887.0000","954.7000","960.3957","944.1200"
"2017/05/16","966.0700","3114640.0000","961.0000","970.0600","960.9100"
"2017/05/15","957.9700","4261618.0000","958.7300","963.1500","956.0550"
"2017/05/12","961.3500","3622639.0000","954.5000","962.7900","951.5300"
"2017/05/11","947.6200","2190678.0000","945.1100","950.2900","940.7750"
"2017/05/10","948.9500","2093334.0000","953.5000","953.7499","945.0000"
"2017/05/09","952.8200","3256357.0000","952.8000","957.8900","950.2000"
"2017/05/08","949.0400","3406954.0000","940.9500","949.0500","939.2100"
"2017/05/05","934.1500","2863978.0000","940.5200","940.7900","930.3000"
"2017/05/04","937.5300","2413486.0000","944.7500","945.0000","934.2150"
"2017/05/03","941.0300","3578108.0000","946.0000","946.0000","935.9000"
"2017/05/02","946.9400","3814589.0000","946.6450","950.1000","941.4130"
"2017/05/01","948.2300","5459454.0000","927.8000","954.4000","927.8000"
"2017/04/28","924.9900","7354916.0000","948.8300","949.5900","924.3335"
"2017/04/27","918.3800","5195293.0000","914.3900","921.8600","912.1100"
"2017/04/26","909.2900","2603720.0000","910.3000","915.7490","907.5600"
"2017/04/25","907.6200","3375239.0000","907.0400","909.4800","903.0000"
"2017/04/24","907.4100","3118154.0000","908.6800","909.9900","903.8200"
"2017/04/21","898.5300","2408664.0000","902.6700","903.6500","896.7700"
"2017/04/20","902.0600","2808837.0000","899.7000","905.3200","896.2900"
"2017/04/19","899.2000","2865603.0000","907.8400","910.5000","897.3690"
"2017/04/18","903.7800","2996639.0000","900.9900","909.6100","900.7800"
"2017/04/17","901.9900","2849145.0000","887.5000","902.3800","887.5000"
"2017/04/13","884.6700","3169025.0000","891.4500","894.9700","884.4900"
"2017/04/12","896.2300","2451575.0000","903.0900","904.0900","895.2501"
"2017/04/11","902.3600","3008307.0000","907.0400","911.2400","897.5000"
"2017/04/10","907.0400","3180999.0000","899.6300","908.5100","899.0000"
"2017/04/07","894.8800","3708367.0000","899.6500","900.0900","889.3100"
"2017/04/06","898.2800","6338183.0000","913.8000","917.1899","894.4927"
"2017/04/05","909.2800","7497229.0000","910.8200","923.7200","905.6200"
"2017/04/04","906.8300","4976736.0000","891.5000","908.5384","890.2800"
"2017/04/03","891.5100","3418998.0000","888.0000","893.4900","885.4200"
"2017/03/31","886.5400","3949283.0000","877.0000","890.3500","876.6500"
"2017/03/30","876.3400","2758154.0000","874.9500","877.0600","871.6600"
"2017/03/29","874.3200","4479102.0000","859.0500","876.4380","859.0200"
"2017/03/28","856.0000","3037117.0000","851.7500","858.4600","850.1000"
"2017/03/27","846.8200","2754903.0000","838.0700","850.3000","833.5000"
"2017/03/24","845.6100","2135812.0000","851.6800","851.8000","843.5300"
"2017/03/23","847.3800","1947627.0000","848.2000","850.8900","844.8000"
"2017/03/22","848.0600","2652225.0000","840.4300","849.3700","839.0500"
"2017/03/21","843.2000","4376927.0000","858.8400","862.7950","841.3100"
"2017/03/20","856.9700","2261699.0000","851.5100","857.8000","851.0100"
"2017/03/17","852.3100","3383423.0000","853.4900","853.8300","850.6400"
"2017/03/16","853.4200","1841507.0000","855.3000","855.5000","850.5100"
"2017/03/15","852.9700","2559702.0000","854.3300","854.4500","847.1100"
"2017/03/14","852.5300","2129358.0000","853.5500","853.7500","847.5500"
"2017/03/13","854.5900","1906941.0000","851.7700","855.6900","851.7100"
"2017/03/10","852.4600","2434254.0000","857.0000","857.3500","851.7200"
"2017/03/09","853.0000","2043932.0000","851.0000","856.3999","850.3100"
"2017/03/08","850.5000","2286974.0000","848.0000","853.0700","846.7900"
"2017/03/07","846.0200","2246216.0000","845.4800","848.4600","843.7500"
"2017/03/06","846.6100","2609139.0000","845.2300","848.4900","841.1200"
"2017/03/03","849.8800","1948195.0000","847.2000","851.9850","846.2700"
"2017/03/02","848.9100","2130010.0000","853.0800","854.8200","847.2800"
"2017/03/01","853.0800","2758169.0000","853.0500","854.8300","849.0100"
